********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend,C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend,ug/l,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
marcwwq,P,06/16/2022 02:30,0,1,{CSM},29.2,<0> ,41.37,<0> ,26.4,<0> ,94.0,<0> ,6.2,<0> ,,<-1> ,,,8.2,<0> ,19,<0> ,7.0,<0> ,
marcwwq,P,06/16/2022 02:45,0,1,{CSM},29.1,<0> ,41.39,<0> ,26.4,<0> ,92.8,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,6.4,<0> ,
marcwwq,P,06/16/2022 03:00,0,1,{CSM},29.1,<0> ,41.42,<0> ,26.4,<0> ,91.5,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,6.5,<0> ,
marcwwq,P,06/16/2022 03:15,0,1,{CSM},29.1,<0> ,41.43,<0> ,26.4,<0> ,92.3,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,19,<0> ,6.9,<0> ,
marcwwq,P,06/16/2022 03:30,0,1,{CSM},29.1,<0> ,41.45,<0> ,26.5,<0> ,92.5,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 03:45,0,1,{CSM},29.1,<0> ,41.48,<0> ,26.5,<0> ,91.8,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,6.9,<0> ,
marcwwq,P,06/16/2022 04:00,0,1,{CSM},29.0,<0> ,41.49,<0> ,26.5,<0> ,91.3,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,6.4,<0> ,
marcwwq,P,06/16/2022 04:15,0,1,{CSM},29.0,<0> ,41.49,<0> ,26.5,<0> ,90.4,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,6.4,<0> ,
marcwwq,P,06/16/2022 04:30,0,1,{CSM},29.0,<0> ,41.50,<0> ,26.5,<0> ,90.2,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,17,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 04:45,0,1,{CSM},29.0,<0> ,41.48,<0> ,26.5,<0> ,89.7,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,6.7,<0> ,
marcwwq,P,06/16/2022 05:00,0,1,{CSM},29.0,<0> ,41.49,<0> ,26.5,<0> ,91.5,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,7.4,<0> ,
marcwwq,P,06/16/2022 05:15,0,1,{CSM},29.0,<0> ,41.50,<0> ,26.5,<0> ,91.3,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,7.3,<0> ,
marcwwq,P,06/16/2022 05:30,0,1,{CSM},28.9,<0> ,41.51,<0> ,26.5,<0> ,90.8,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,19,<0> ,6.9,<0> ,
marcwwq,P,06/16/2022 05:45,0,1,{CSM},28.9,<0> ,41.45,<0> ,26.5,<0> ,90.3,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,17,<0> ,6.2,<0> ,
marcwwq,P,06/16/2022 06:00,0,1,{CSM},28.9,<0> ,41.46,<0> ,26.5,<0> ,90.3,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 06:15,0,1,{CSM},28.9,<0> ,41.38,<0> ,26.4,<0> ,90.5,<0> ,6.0,<0> ,,<-1> ,,,8.2,<0> ,19,<0> ,6.8,<0> ,
marcwwq,P,06/16/2022 06:30,0,1,{CSM},28.9,<0> ,41.24,<0> ,26.3,<0> ,88.9,<0> ,5.9,<0> ,,<-1> ,,,8.2,<0> ,17,<0> ,5.8,<0> ,
marcwwq,P,06/16/2022 06:45,0,1,{CSM},28.9,<0> ,41.21,<0> ,26.3,<0> ,89.1,<0> ,5.9,<0> ,,<-1> ,,,8.1,<0> ,17,<0> ,5.5,<0> ,
marcwwq,P,06/16/2022 07:00,0,1,{CSM},29.0,<0> ,41.30,<0> ,26.4,<0> ,90.0,<0> ,6.0,<0> ,,<-1> ,,,8.2,<0> ,21,<0> ,6.9,<0> ,
marcwwq,P,06/16/2022 07:15,0,1,{CSM},28.9,<0> ,41.29,<0> ,26.3,<0> ,89.2,<0> ,5.9,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,6.3,<0> ,
marcwwq,P,06/16/2022 07:30,0,1,{CSM},28.9,<0> ,41.29,<0> ,26.3,<0> ,88.9,<0> ,5.9,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,5.8,<0> ,
marcwwq,P,06/16/2022 07:45,0,1,{CSM},29.0,<0> ,41.31,<0> ,26.4,<0> ,89.7,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,5.9,<0> ,
marcwwq,P,06/16/2022 08:00,0,1,{CSM},29.0,<0> ,41.32,<0> ,26.4,<0> ,89.5,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,5.2,<0> ,
marcwwq,P,06/16/2022 08:15,0,1,{CSM},29.0,<0> ,41.34,<0> ,26.4,<0> ,90.1,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,4.9,<0> ,
marcwwq,P,06/16/2022 08:30,0,1,{CSM},29.0,<0> ,41.33,<0> ,26.4,<0> ,91.6,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,4.7,<0> ,
marcwwq,P,06/16/2022 08:45,0,1,{CSM},29.0,<0> ,41.33,<0> ,26.4,<0> ,90.8,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,14,<0> ,4.6,<0> ,
marcwwq,P,06/16/2022 09:00,0,1,{CSM},29.1,<0> ,41.32,<0> ,26.4,<0> ,91.1,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,4.6,<0> ,
marcwwq,P,06/16/2022 09:15,0,1,{CSM},29.1,<0> ,41.30,<0> ,26.3,<0> ,92.4,<0> ,6.1,<0> ,,<-1> ,,,8.2,<0> ,15,<0> ,4.9,<0> ,
marcwwq,P,06/16/2022 09:30,0,1,{CSM},29.1,<0> ,41.31,<0> ,26.4,<0> ,93.8,<0> ,6.2,<0> ,,<-1> ,,,8.2,<0> ,483,<1> [STS] (CCU),5.1,<0> ,
marcwwq,P,06/16/2022 09:45,0,1,,29.2,<0> (CND),41.59,<0> (CND),26.6,<0> (CND),92.8,<0> (CND),6.1,<0> (CND),,<-1> ,,,8.0,<0> (CND),9,<0> (CND),4.9,<0> (CND),
marcwwq,P,06/16/2022 10:00,0,1,,29.2,<0> ,41.54,<0> ,26.5,<0> ,95.7,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,5.7,<0> ,
marcwwq,P,06/16/2022 10:15,0,1,,29.3,<0> ,41.58,<0> ,26.5,<0> ,93.7,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,7,<0> ,4.2,<0> ,
marcwwq,P,06/16/2022 10:30,0,1,,29.3,<0> ,41.52,<0> ,26.5,<0> ,95.5,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,5.7,<0> ,
marcwwq,P,06/16/2022 10:45,0,1,,29.2,<0> ,41.40,<0> ,26.4,<0> ,95.6,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,13,<0> ,7.3,<0> ,
marcwwq,P,06/16/2022 11:00,0,1,,29.3,<0> ,41.41,<0> ,26.4,<0> ,97.6,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 11:15,0,1,,29.3,<0> ,41.45,<0> ,26.5,<0> ,95.8,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,6.2,<0> ,
marcwwq,P,06/16/2022 11:30,0,1,,29.5,<0> ,41.50,<0> ,26.5,<0> ,98.1,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,4.6,<0> ,
marcwwq,P,06/16/2022 11:45,0,1,,29.4,<0> ,41.48,<0> ,26.5,<0> ,98.3,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.0,<0> ,
marcwwq,P,06/16/2022 12:00,0,1,,29.7,<0> ,41.67,<0> ,26.6,<0> ,98.3,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,4.1,<0> ,
marcwwq,P,06/16/2022 12:15,0,1,,29.6,<0> ,41.63,<0> ,26.6,<0> ,101.2,<0> ,6.7,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,5.0,<0> ,
marcwwq,P,06/16/2022 12:30,0,1,,29.8,<0> ,41.71,<0> ,26.6,<0> ,100.1,<0> ,6.6,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.1,<0> ,
marcwwq,P,06/16/2022 12:45,0,1,,29.8,<0> ,41.69,<0> ,26.6,<0> ,101.6,<0> ,6.7,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,5.2,<0> ,
marcwwq,P,06/16/2022 13:00,0,1,,30.0,<0> ,41.76,<0> ,26.7,<0> ,102.1,<0> ,6.7,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,4.1,<0> ,
marcwwq,P,06/16/2022 13:15,0,1,,30.1,<0> ,41.78,<0> ,26.7,<0> ,102.3,<0> ,6.7,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,4.1,<0> ,
marcwwq,P,06/16/2022 13:30,0,1,,30.1,<0> ,41.76,<0> ,26.7,<0> ,104.9,<0> ,6.8,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,5.1,<0> ,
marcwwq,P,06/16/2022 13:45,0,1,,30.2,<0> ,41.76,<0> ,26.6,<0> ,104.6,<0> ,6.8,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,4.9,<0> ,
marcwwq,P,06/16/2022 14:00,0,1,,30.3,<0> ,41.75,<0> ,26.6,<0> ,105.5,<0> ,6.9,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,4.9,<0> ,
marcwwq,P,06/16/2022 14:15,0,1,,30.3,<0> ,41.72,<0> ,26.6,<0> ,105.9,<0> ,6.9,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,5.5,<0> ,
marcwwq,P,06/16/2022 14:30,0,1,,30.3,<0> ,41.68,<0> ,26.6,<0> ,107.1,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,12,<0> ,5.8,<0> ,
marcwwq,P,06/16/2022 14:45,0,1,,30.3,<0> ,41.65,<0> ,26.6,<0> ,107.1,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,12,<0> ,5.8,<0> ,
marcwwq,P,06/16/2022 15:00,0,1,,30.3,<0> ,41.67,<0> ,26.6,<0> ,107.2,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,6.6,<0> ,
marcwwq,P,06/16/2022 15:15,0,1,,30.4,<0> ,41.73,<0> ,26.6,<0> ,107.4,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,14,<0> ,6.2,<0> ,
marcwwq,P,06/16/2022 15:30,0,1,,30.4,<0> ,41.70,<0> ,26.6,<0> ,108.1,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,5.6,<0> ,
marcwwq,P,06/16/2022 15:45,0,1,,30.4,<0> ,41.69,<0> ,26.6,<0> ,108.0,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,6.5,<0> ,
marcwwq,P,06/16/2022 16:00,0,1,,30.5,<0> ,41.66,<0> ,26.6,<0> ,107.7,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,6.4,<0> ,
marcwwq,P,06/16/2022 16:15,0,1,,30.5,<0> ,41.66,<0> ,26.6,<0> ,108.4,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,21,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 16:30,0,1,,30.5,<0> ,41.63,<0> ,26.5,<0> ,108.2,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,6.6,<0> ,
marcwwq,P,06/16/2022 16:45,0,1,,30.5,<0> ,41.70,<0> ,26.6,<0> ,107.9,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,16,<0> ,6.5,<0> ,
marcwwq,P,06/16/2022 17:00,0,1,,30.5,<0> ,41.66,<0> ,26.6,<0> ,107.7,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.1,<0> ,
marcwwq,P,06/16/2022 17:15,0,1,,30.5,<0> ,41.65,<0> ,26.6,<0> ,108.6,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.6,<0> ,
marcwwq,P,06/16/2022 17:30,0,1,,30.5,<0> ,41.67,<0> ,26.6,<0> ,107.9,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.4,<0> ,
marcwwq,P,06/16/2022 17:45,0,1,,30.5,<0> ,41.68,<0> ,26.6,<0> ,107.7,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,14,<0> ,6.3,<0> ,
marcwwq,P,06/16/2022 18:00,0,1,,30.5,<0> ,41.66,<0> ,26.6,<0> ,107.5,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.1,<0> ,
marcwwq,P,06/16/2022 18:15,0,1,,30.5,<0> ,41.69,<0> ,26.6,<0> ,107.3,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,13,<0> ,6.5,<0> ,
marcwwq,P,06/16/2022 18:30,0,1,,30.5,<0> ,41.69,<0> ,26.6,<0> ,107.4,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,13,<0> ,6.5,<0> ,
marcwwq,P,06/16/2022 18:45,0,1,,30.5,<0> ,41.71,<0> ,26.6,<0> ,107.4,<0> ,7.0,<0> ,,<-1> ,,,8.1,<0> ,13,<0> ,6.6,<0> ,
marcwwq,P,06/16/2022 19:00,0,1,,30.4,<0> ,41.69,<0> ,26.6,<0> ,105.9,<0> ,6.9,<0> ,,<-1> ,,,8.1,<0> ,13,<0> ,6.2,<0> ,
marcwwq,P,06/16/2022 19:15,0,1,,30.4,<0> ,41.68,<0> ,26.6,<0> ,105.7,<0> ,6.9,<0> ,,<-1> ,,,8.1,<0> ,14,<0> ,6.8,<0> ,
marcwwq,P,06/16/2022 19:30,0,1,,30.4,<0> ,41.66,<0> ,26.6,<0> ,105.7,<0> ,6.9,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,7.4,<0> ,
marcwwq,P,06/16/2022 19:45,0,1,,30.4,<0> ,41.64,<0> ,26.6,<0> ,105.5,<0> ,6.9,<0> ,,<-1> ,,,8.1,<0> ,17,<0> ,7.5,<0> ,
marcwwq,P,06/16/2022 20:00,0,1,,30.3,<0> ,41.64,<0> ,26.6,<0> ,101.8,<0> ,6.6,<0> ,,<-1> ,,,8.1,<0> ,19,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 20:15,0,1,,30.3,<0> ,41.65,<0> ,26.6,<0> ,102.5,<0> ,6.7,<0> ,,<-1> ,,,8.1,<0> ,19,<0> ,7.5,<0> ,
marcwwq,P,06/16/2022 20:30,0,1,,30.3,<0> ,41.68,<0> ,26.6,<0> ,101.6,<0> ,6.6,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 20:45,0,1,,30.3,<0> ,41.70,<0> ,26.6,<0> ,101.5,<0> ,6.6,<0> ,,<-1> ,,,8.1,<0> ,19,<0> ,7.1,<0> ,
marcwwq,P,06/16/2022 21:00,0,1,,30.3,<0> ,41.72,<0> ,26.6,<0> ,100.7,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,19,<0> ,7.2,<0> ,
marcwwq,P,06/16/2022 21:15,0,1,,30.3,<0> ,41.74,<0> ,26.6,<0> ,101.0,<0> ,6.6,<0> ,,<-1> ,,,8.1,<0> ,20,<0> ,7.4,<0> ,
marcwwq,P,06/16/2022 21:30,0,1,,30.2,<0> ,41.73,<0> ,26.6,<0> ,99.4,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,18,<0> ,7.0,<0> ,
marcwwq,P,06/16/2022 21:45,0,1,,30.2,<0> ,41.74,<0> ,26.6,<0> ,97.4,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.0,<0> ,
marcwwq,P,06/16/2022 22:00,0,1,,30.1,<0> ,41.79,<0> ,26.7,<0> ,96.1,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.2,<0> ,
marcwwq,P,06/16/2022 22:15,0,1,,30.1,<0> ,41.78,<0> ,26.7,<0> ,98.0,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,15,<0> ,6.7,<0> ,
marcwwq,P,06/16/2022 22:30,0,1,,30.1,<0> ,41.78,<0> ,26.7,<0> ,98.3,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,14,<0> ,6.7,<0> ,
marcwwq,P,06/16/2022 22:45,0,1,,30.0,<0> ,41.77,<0> ,26.7,<0> ,96.2,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,12,<0> ,6.3,<0> ,
marcwwq,P,06/16/2022 23:00,0,1,,30.0,<0> ,41.80,<0> ,26.7,<0> ,95.5,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,12,<0> ,6.4,<0> ,
marcwwq,P,06/16/2022 23:15,0,1,,30.0,<0> ,41.82,<0> ,26.7,<0> ,96.8,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,5.9,<0> ,
marcwwq,P,06/16/2022 23:30,0,1,,30.0,<0> ,41.81,<0> ,26.7,<0> ,94.6,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,5.3,<0> ,
marcwwq,P,06/16/2022 23:45,0,1,,29.9,<0> ,41.68,<0> ,26.6,<0> ,97.3,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.8,<0> ,
marcwwq,P,06/17/2022 00:00,0,1,,29.9,<0> ,41.62,<0> ,26.6,<0> ,97.0,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,12,<0> ,7.3,<0> ,
marcwwq,P,06/17/2022 00:15,0,1,,29.9,<0> ,41.63,<0> ,26.6,<0> ,95.1,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.2,<0> ,
marcwwq,P,06/17/2022 00:30,0,1,,29.9,<0> ,41.65,<0> ,26.6,<0> ,96.3,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.9,<0> ,
marcwwq,P,06/17/2022 00:45,0,1,,29.8,<0> ,41.63,<0> ,26.6,<0> ,96.4,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.8,<0> ,
marcwwq,P,06/17/2022 01:00,0,1,,29.8,<0> ,41.53,<0> ,26.5,<0> ,98.9,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,11,<0> ,6.9,<0> ,
marcwwq,P,06/17/2022 01:15,0,1,,29.8,<0> ,41.52,<0> ,26.5,<0> ,98.4,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,6.9,<0> ,
marcwwq,P,06/17/2022 01:30,0,1,,29.8,<0> ,41.55,<0> ,26.5,<0> ,98.5,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.5,<0> ,
marcwwq,P,06/17/2022 01:45,0,1,,29.8,<0> ,41.51,<0> ,26.5,<0> ,97.9,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,6.6,<0> ,
marcwwq,P,06/17/2022 02:00,0,1,,29.8,<0> ,41.50,<0> ,26.5,<0> ,97.9,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.3,<0> ,
marcwwq,P,06/17/2022 02:15,0,1,,29.8,<0> ,41.53,<0> ,26.5,<0> ,98.3,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,6.9,<0> ,
marcwwq,P,06/17/2022 02:30,0,1,,29.7,<0> ,41.50,<0> ,26.5,<0> ,98.3,<0> ,6.5,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.2,<0> ,
marcwwq,P,06/17/2022 02:45,0,1,,29.7,<0> ,41.48,<0> ,26.5,<0> ,98.1,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,6.4,<0> ,
marcwwq,P,06/17/2022 03:00,0,1,,29.7,<0> ,41.51,<0> ,26.5,<0> ,95.6,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.3,<0> ,
marcwwq,P,06/17/2022 03:15,0,1,,29.7,<0> ,41.51,<0> ,26.5,<0> ,96.2,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,10,<0> ,7.8,<0> ,
marcwwq,P,06/17/2022 03:30,0,1,,29.7,<0> ,41.46,<0> ,26.4,<0> ,96.9,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,6.7,<0> ,
marcwwq,P,06/17/2022 03:45,0,1,,29.6,<0> ,41.44,<0> ,26.4,<0> ,95.0,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.7,<0> ,
marcwwq,P,06/17/2022 04:00,0,1,,29.6,<0> ,41.43,<0> ,26.4,<0> ,95.3,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.8,<0> ,
marcwwq,P,06/17/2022 04:15,0,1,,29.6,<0> ,41.46,<0> ,26.5,<0> ,94.9,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,6.9,<0> ,
marcwwq,P,06/17/2022 04:30,0,1,,29.6,<0> ,41.46,<0> ,26.5,<0> ,95.3,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.6,<0> ,
marcwwq,P,06/17/2022 04:45,0,1,,29.6,<0> ,41.42,<0> ,26.4,<0> ,93.6,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,5.9,<0> ,
marcwwq,P,06/17/2022 05:00,0,1,,29.5,<0> ,41.40,<0> ,26.4,<0> ,95.1,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.4,<0> ,
marcwwq,P,06/17/2022 05:15,0,1,,29.5,<0> ,41.39,<0> ,26.4,<0> ,95.7,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.8,<0> ,
marcwwq,P,06/17/2022 05:30,0,1,,29.5,<0> ,41.38,<0> ,26.4,<0> ,94.3,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,9,<0> ,7.1,<0> ,
marcwwq,P,06/17/2022 05:45,0,1,,29.5,<0> ,41.36,<0> ,26.4,<0> ,94.3,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.2,<0> ,
marcwwq,P,06/17/2022 06:00,0,1,,29.5,<0> ,41.38,<0> ,26.4,<0> ,93.5,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,6.2,<0> ,
marcwwq,P,06/17/2022 06:15,0,1,,29.5,<0> ,41.40,<0> ,26.4,<0> ,92.7,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,5.8,<0> ,
marcwwq,P,06/17/2022 06:30,0,1,,29.4,<0> ,41.43,<0> ,26.4,<0> ,89.7,<0> ,5.9,<0> ,,<-1> ,,,8.1,<0> ,8,<0> ,4.9,<0> ,
marcwwq,P,06/17/2022 06:45,0,1,,29.5,<0> ,41.48,<0> ,26.5,<0> ,92.3,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.4,<0> ,
marcwwq,P,06/17/2022 07:00,0,1,,29.5,<0> ,41.47,<0> ,26.5,<0> ,92.2,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.9,<0> ,
marcwwq,P,06/17/2022 07:15,0,1,,29.5,<0> ,41.46,<0> ,26.5,<0> ,93.4,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.6,<0> ,
marcwwq,P,06/17/2022 07:30,0,1,,29.5,<0> ,41.42,<0> ,26.4,<0> ,92.8,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.4,<0> ,
marcwwq,P,06/17/2022 07:45,0,1,,29.5,<0> ,41.39,<0> ,26.4,<0> ,94.3,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.4,<0> ,
marcwwq,P,06/17/2022 08:00,0,1,,29.5,<0> ,41.38,<0> ,26.4,<0> ,90.4,<0> ,6.0,<0> ,,<-1> ,,,8.1,<0> ,6,<0> ,4.2,<0> ,
marcwwq,P,06/17/2022 08:15,0,1,,29.5,<0> ,41.37,<0> ,26.4,<0> ,94.6,<0> ,6.2,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.6,<0> ,
marcwwq,P,06/17/2022 08:30,0,1,,29.5,<0> ,41.35,<0> ,26.4,<0> ,95.9,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.9,<0> ,
marcwwq,P,06/17/2022 08:45,0,1,,29.5,<0> ,41.37,<0> ,26.4,<0> ,96.1,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.8,<0> ,
marcwwq,P,06/17/2022 09:00,0,1,,29.6,<0> ,41.37,<0> ,26.4,<0> ,96.4,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.4,<0> ,
marcwwq,P,06/17/2022 09:15,0,1,,29.6,<0> ,41.41,<0> ,26.4,<0> ,92.9,<0> ,6.1,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.5,<0> ,
marcwwq,P,06/17/2022 09:30,0,1,,29.7,<0> ,41.41,<0> ,26.4,<0> ,97.4,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.6,<0> ,
marcwwq,P,06/17/2022 09:45,0,1,,29.8,<0> ,41.50,<0> ,26.5,<0> ,96.0,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.5,<0> ,
marcwwq,P,06/17/2022 10:00,0,1,,29.9,<0> ,41.55,<0> ,26.5,<0> ,98.0,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,7,<0> ,4.2,<0> ,
marcwwq,P,06/17/2022 10:15,0,1,,30.0,<0> ,41.55,<0> ,26.5,<0> ,97.0,<0> ,6.3,<0> ,,<-1> ,,,8.1,<0> ,5,<0> ,3.6,<0> ,
marcwwq,P,06/17/2022 10:30,0,1,,30.0,<0> ,41.57,<0> ,26.5,<0> ,97.2,<0> ,6.4,<0> ,,<-1> ,,,8.1,<0> ,6,<0> ,3.6,<0> ,
